id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
66171,Starlink 2054,47664,2021-012AW,,Payload,260,Box + 1 Pan,,,,,,,
66172,Starlink 2056,47665,2021-012AX,,Payload,260,Box + 1 Pan,,,,,,,
66173,Starlink 2057,47666,2021-012AY,,Payload,260,Box + 1 Pan,,,,,,,
66174,Starlink 2058,47667,2021-012AZ,,Payload,260,Box + 1 Pan,,,,,,,
66175,Starlink 2059,47668,2021-012BA,,Payload,260,Box + 1 Pan,,,,,,,
66176,Starlink 2060,47669,2021-012BB,,Payload,260,Box + 1 Pan,,,,,,,
66177,Starlink 2062,47670,2021-012BC,,Payload,260,Box + 1 Pan,,,,,,,
66178,Starlink 2064,47671,2021-012BD,,Payload,260,Box + 1 Pan,,,,,,,
66179,Starlink 2065,47672,2021-012BE,,Payload,260,Box + 1 Pan,,,,,,,
66180,Starlink 2066,47673,2021-012BF,,Payload,260,Box + 1 Pan,,,,,,,
66181,Starlink 2067,47674,2021-012BG,,Payload,260,Box + 1 Pan,,,,,,,
66182,Starlink 2078,47675,2021-012BH,,Payload,260,Box + 1 Pan,,,,,,,
66183,Starlink 2083,47676,2021-012BJ,,Payload,260,Box + 1 Pan,,,,,,,
66184,Starlink 2090,47677,2021-012BK,,Payload,260,Box + 1 Pan,,,,,,,
66185,Starlink 2091,47678,2021-012BL,,Payload,260,Box + 1 Pan,,,,,,,
66186,Starlink 2095,47679,2021-012BM,,Payload,260,Box + 1 Pan,,,,,,,
66187,Starlink operational debris (deployment rail),47680,2021-012BN,,Rocket Mission Related Object,5,Cyl,,,,14/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66188,Starlink operational debris (deployment rail),47681,2021-012BP,,Rocket Mission Related Object,5,Cyl,,,,14/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66189,Starlink operational debris (deployment rail),47682,2021-012BQ,,Rocket Mission Related Object,5,Cyl,,,,13/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66190,Starlink operational debris (deployment rail),47683,2021-012BR,,Rocket Mission Related Object,5,Cyl,,,,11/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66191,Flock 4s-42,47612,2021-006EQ,,Payload,5.7,Box + 2 Pan,,,,,,,
66192,Yaogan Weixing 31-03-01,47691,2021-014A,,Payload,500,Box + 2 Pan,,,,,,,
66193,CZ-4C operational debris (adapter),47692,2021-014B,,Rocket Mission Related Object,,,,,,,,,
66194,Yaogan Weixing 31-03-02,47693,2021-014C,,Payload,500,Box + 2 Pan,,,,,,,
66195,CZ-4C operational debris (adapter),47694,2021-014D,,Rocket Mission Related Object,,,,,,,,,
66196,Yaogan Weixing 31-03-03,47695,2021-014E,,Payload,500,Box + 2 Pan,,,,,,,
66197,L-14B-res (YF40B-res) (Long March (CZ) 4C),47696,2021-014F,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
66198,Flock 4s-41,47698,2021-006ER,,Payload,5.7,Box + 2 Pan,,,,,,,
66227,GVM (attached to Briz-M (Angara A5)),47242,2020-097A,,Rocket Body,5600,,,,,,,,
66229,Elysium Star 2 (attached to LFF),43760,2018-099C,,Payload,421,,,,,,,,
66231,DOSAAF-85 and Blits-M (attached to Rokot-KM third stage),44909,2019-096E,,Rocket Body,2387,,,,,,,,
66232,,,,88802,Unknown,,,,,,,,,
66233,,,,43301,Unknown,,,,,,,,,
66234,,,,21901,Unknown,,,,,,,,,
66235,,,,133202,Unknown,,,,,,,,,
66236,,,,69107,Unknown,,,,,,,,,
66237,,,,141016,Unknown,,,,,,,,,
66238,,,,52604,Unknown,,,,,,,,,
66239,,,,70111,Unknown,,,,,,,,,
66240,CZ-4C operational debris (sep motor cover),47697,2021-014G,,Rocket Mission Related Object,,,,,,,,,
66241,Amazonia-1,47699,2021-015A,,Payload,637,Box + 2 Pan,,,,,,,
66242,PSLV fourth stage (PS4) (PSLV-DL),47700,2021-015B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.64420543289802,3.46360590058275,6.18501053675491
66244,ATLAS E/F (Atlas F),,1976-038IA,,Rocket Body,161.55,Cyl,1.65,1.85,1.85,,2.55104830364984,0.18,1.41371669411541
66246,ATLAS E/F (Atlas F),,1977-112IA,,Rocket Body,161.55,Cyl,1.65,1.85,1.85,,2.55104830364984,0.18,1.41371669411541
66247,ATLAS E/F (Atlas F),,1980-019IA,,Rocket Body,161.55,Cyl,1.65,1.85,1.85,,2.55104830364984,0.18,1.41371669411541
66248,ATLAS G/H/I (Atlas H),,1983-008IA,,Rocket Body,20,Cyl,3.1,22.2,22.2,,69.2326499441421,7.54767635024948,57.8249397801371
66249,ATLAS G/H/I (Atlas H),,1983-056IA,,Rocket Body,20,Cyl,3.1,22.2,22.2,,69.2326499441421,7.54767635024948,57.8249397801371
66251,ATLAS G/H/I (Atlas H),,1984-012IA,,Rocket Body,20,Cyl,3.1,22.2,22.2,,69.2326499441421,7.54767635024948,57.8249397801371
66253,ATLAS G/H/I (Atlas H),,1986-014IA,,Rocket Body,20,Cyl,3.1,22.2,22.2,,69.2326499441421,7.54767635024948,57.8249397801371
66254,SAI-1 NanoConnect-2,47701,2021-015C,,Payload,2,Box,,,,,0.07,0.02,0.055
66255,Sindhu Netra,47702,2021-015D,,Payload,10,Box,,,,,0.155884572681199,0.09,0.135
66256,UNITYSat 1,47721,2021-015V,,Payload,0.25,Box,,,,,0.0106066017177982,0.0025,0.0075
66257,UNITYSat 2,47718,2021-015U,,Payload,0.25,Box,,,,,0.0106066017177982,0.0025,0.0075
66258,UNITYSat 3,47717,2021-015T,,Payload,0.25,Box,,,,,0.0106066017177982,0.0025,0.0075
66259,PSLV operational debris,47716,2021-015S,,Rocket Mission Related Object,,,,,,,,,
66260,SpaceBEE 76,47711,2021-015N,,Payload,0.284,Box + 2 Ant,,,,,,,
66261,SpaceBEE 77,47714,2021-015Q,,Payload,0.284,Box + 2 Ant,,,,,,,
66262,SpaceBEE 78,47715,2021-015R,,Payload,0.284,Box + 2 Ant,,,,,,,
66263,SpaceBEE 79,47712,2021-015P,,Payload,0.284,Box + 2 Ant,,,,,,,
66264,SpaceBEE 81,47709,2021-015L,,Payload,0.284,Box + 2 Ant,,,,,,,
66265,Titan IIIC debris (Transtage 8),47713,1965-108DS,,Other Debris,,,,,,,,,
66266,SpaceBEE 83,47707,2021-015J,,Payload,0.284,Box + 2 Ant,,,,,,,
66267,SpaceBEE 84,47706,2021-015H,,Payload,0.284,Box + 2 Ant,,,,,0.0910304787693306,0.0025,0.0375
66268,SpaceBEE 85,47705,2021-015G,,Payload,0.284,Box + 2 Ant,,,,,0.0910304787693306,0.0025,0.0375
66269,SpaceBEE 86,47704,2021-015F,,Payload,0.284,Box + 2 Ant,,,,,0.0910304787693306,0.0025,0.0375
66270,SpaceBEE 87,47703,2021-015E,,Payload,0.284,Box + 2 Ant,,,,,0.0910304787693306,0.0025,0.0375
66271,SpaceBEE 80,47710,2021-015M,,Payload,0.284,Box + 2 Ant,,,,,,,
66272,SpaceBEE 82,47708,2021-015K,,Payload,,,,,,,,,
66273,Fregat (Soyuz-2-1B Fregat),47720,2021-016B,,Rocket Body,1000,Cyl,2.7,1.5,6.7,,10.1459119020237,5.025,8.35369121543611
66274,Arktika M-1,47719,2021-016A,,Payload,2200,Box + 2 Pan,,,,,,,
66275,,,,133703,Unknown,,,,,,,,,
66276,,,,45004,Unknown,,,,,,,,,
66277,,,,154701,Unknown,,,,,,,,,
66278,,,,64209,Unknown,,,,,,,,,
66279,,,,54802,Unknown,,,,,,,,,
66280,,,,55002,Unknown,,,,,,,,,
66281,,,,132702,Unknown,,,,,,,,,
66282,,,,143134,Unknown,,,,,,,,,
66283,,,,64810,Unknown,,,,,,,,,
66284,,,,143596,Unknown,,,,,,,,,
66285,,,,130605,Unknown,,,,,,,,,
66286,,,,45102,Unknown,,,,,,,,,
66287,,,,141808,Unknown,,,,,,,,,
66288,,,,71729,Unknown,,,,,,,,,
66289,,,,149811,Unknown,,,,,,,,,
66290,,,,62004,Unknown,,,,,,,,,
66291,,,,140408,Unknown,,,,,,,,,
66292,,,,129402,Unknown,,,,,,,,,
66293,,,,51006,Unknown,,,,,,,,,
66294,,,,63807,Unknown,,,,,,,,,
66296,Starlink 2068,47722,2021-017A,,Payload,260,Box + 1 Pan,,,,,,,
66297,Starlink 2107,47723,2021-017B,,Payload,260,Box + 1 Pan,,,,,,,
66298,Starlink 2116,47724,2021-017C,,Payload,260,Box + 1 Pan,,,,,,,
66299,Starlink 2125,47725,2021-017D,,Payload,260,Box + 1 Pan,,,,,,,
66300,Starlink 2126,47726,2021-017E,,Payload,260,Box + 1 Pan,,,,,,,
66301,Starlink 2129,47727,2021-017F,,Payload,260,Box + 1 Pan,,,,,,,
66302,Starlink 2131,47728,2021-017G,,Payload,260,Box + 1 Pan,,,,,,,
66303,Starlink 2132,47729,2021-017H,,Payload,260,Box + 1 Pan,,,,,,,
66304,Starlink 2140,47730,2021-017J,,Payload,260,Box + 1 Pan,,,,,,,
66305,Starlink 2141,47731,2021-017K,,Payload,260,Box + 1 Pan,,,,,,,
66306,Starlink 2142,47732,2021-017L,,Payload,260,Box + 1 Pan,,,,,,,
66307,Starlink 2143,47733,2021-017M,,Payload,260,Box + 1 Pan,,,,,,,
66308,Starlink 2144,47734,2021-017N,,Payload,260,Box + 1 Pan,,,,,,,
66309,Starlink 2146,47735,2021-017P,,Payload,260,Box + 1 Pan,,,,,,,
66310,Starlink 2147,47736,2021-017Q,,Payload,260,Box + 1 Pan,,,,,,,
66311,Starlink 2148,47737,2021-017R,,Payload,260,Box + 1 Pan,,,,,,,
66312,Starlink 2149,47738,2021-017S,,Payload,260,Box + 1 Pan,,,,,,,
66313,Starlink 2150,47739,2021-017T,,Payload,260,Box + 1 Pan,,,,,,,
66314,Starlink 2152,47740,2021-017U,,Payload,260,Box + 1 Pan,,,,,,,
66315,Starlink 2154,47741,2021-017V,,Payload,260,Box + 1 Pan,,,,,,,
66316,Starlink 2156,47742,2021-017W,,Payload,260,Box + 1 Pan,,,,,,,
66317,Starlink 2157,47743,2021-017X,,Payload,260,Box + 1 Pan,,,,,,,
66318,Starlink 2158,47744,2021-017Y,,Payload,260,Box + 1 Pan,,,,,,,
66319,Starlink 2159,47745,2021-017Z,,Payload,260,Box + 1 Pan,,,,,,,
66320,Starlink 2160,47746,2021-017AA,,Payload,260,Box + 1 Pan,,,,,,,
66321,Starlink 2161,47747,2021-017AB,,Payload,260,Box + 1 Pan,,,,,,,
66322,Starlink 2162,47748,2021-017AC,,Payload,260,Box + 1 Pan,,,,,,,
66323,Starlink 2163,47749,2021-017AD,,Payload,260,Box + 1 Pan,,,,,,,
66324,Starlink 2164,47750,2021-017AE,,Payload,260,Box + 1 Pan,,,,,,,
66325,Starlink 2168,47751,2021-017AF,,Payload,260,Box + 1 Pan,,,,,,,
66326,Starlink 2169,47752,2021-017AG,,Payload,260,Box + 1 Pan,,,,,,,
66327,Starlink 2170,47753,2021-017AH,,Payload,260,Box + 1 Pan,,,,,,,
66328,Starlink 2171,47754,2021-017AJ,,Payload,260,Box + 1 Pan,,,,,,,
66329,Starlink 2172,47755,2021-017AK,,Payload,260,Box + 1 Pan,,,,,,,
66330,Starlink 2174,47756,2021-017AL,,Payload,260,Box + 1 Pan,,,,,,,
66331,Starlink 2175,47757,2021-017AM,,Payload,260,Box + 1 Pan,,,,,,,
66332,Starlink 2176,47758,2021-017AN,,Payload,260,Box + 1 Pan,,,,,,,
66333,Starlink 2177,47759,2021-017AP,,Payload,260,Box + 1 Pan,,,,,,,
66334,Starlink 2178,47760,2021-017AQ,,Payload,260,Box + 1 Pan,,,,,,,
66335,Starlink 2179,47761,2021-017AR,,Payload,260,Box + 1 Pan,,,,,,,
66336,Starlink 2180,47762,2021-017AS,,Payload,260,Box + 1 Pan,,,,,,,
66337,Starlink 2181,47763,2021-017AT,,Payload,260,Box + 1 Pan,,,,,,,
66338,Starlink 2182,47764,2021-017AU,,Payload,260,Box + 1 Pan,,,,,,,
66339,Starlink 2183,47765,2021-017AV,,Payload,260,Box + 1 Pan,,,,,,,
66340,Starlink 2184,47766,2021-017AW,,Payload,260,Box + 1 Pan,,,,,,,
66341,Starlink 2185,47767,2021-017AX,,Payload,260,Box + 1 Pan,,,,,,,
66342,Starlink 2189,47768,2021-017AY,,Payload,260,Box + 1 Pan,,,,,,,
66343,Starlink 2192,47769,2021-017AZ,,Payload,260,Box + 1 Pan,,,,,,,
66344,Starlink 2193,47770,2021-017BA,,Payload,260,Box + 1 Pan,,,,,,,
66345,Starlink 2194,47771,2021-017BB,,Payload,260,Box + 1 Pan,,,,,,,
66346,Starlink 2195,47772,2021-017BC,,Payload,260,Box + 1 Pan,,,,,,,
66347,Starlink 2196,47773,2021-017BD,,Payload,260,Box + 1 Pan,,,,,,,
66348,Starlink 2197,47774,2021-017BE,,Payload,260,Box + 1 Pan,,,,,,,
66349,Starlink 2198,47775,2021-017BF,,Payload,260,Box + 1 Pan,,,,,,,
66350,Starlink 2209,47776,2021-017BG,,Payload,260,Box + 1 Pan,,,,,,,
66351,Starlink 2210,47777,2021-017BH,,Payload,260,Box + 1 Pan,,,,,,,
66352,Starlink 2211,47778,2021-017BJ,,Payload,260,Box + 1 Pan,,,,,,,
66353,Starlink 2212,47779,2021-017BK,,Payload,260,Box + 1 Pan,,,,,,,
66354,Starlink 2213,47780,2021-017BL,,Payload,260,Box + 1 Pan,,,,,,,
66355,Starlink 2223,47781,2021-017BM,,Payload,260,Box + 1 Pan,,,,,,,
66356,Starlink operational debris (deployment rail),47786,2021-017BS,,Rocket Mission Related Object,5,Cyl,,,,29/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66357,Starlink operational debris (deployment rail),47783,2021-017BP,,Rocket Mission Related Object,5,Cyl,,,,30/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66358,Starlink operational debris (deployment rail),47784,2021-017BQ,,Rocket Mission Related Object,5,Cyl,,,,04/04/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66359,Starlink operational debris (deployment rail),47785,2021-017BR,,Rocket Mission Related Object,5,Cyl,,,,29/03/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66361,Shiyan 9,47851,2021-019A,,Payload,5000,Box + 2 Pan,,,,,37.4436422421467,9,24.336
66362,H-18 (Long March (CZ) YF) (Long March (CZ) 7A),47852,2021-019B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
66363,ISS operational debris (HTV-9 Exposed Pallet EP-9),47853,1998-067RZ,,Other Mission Related Object,2633,Poly,,,,,16.2480768092719,1.5707963267949,8.30995329913909
66364,,,,54803,Unknown,,,,,,,,,
66365,,,,18201,Unknown,,,,,,,,,
66366,,,,48602,Unknown,,,,,,,,,
66367,,,,31201,Unknown,,,,,,,,,
66368,,,,62307,Unknown,,,,,,,,,
66369,,,,67308,Unknown,,,,,,,,,
66370,,,,75116,Unknown,,,,,,,,,
66371,,,,68910,Unknown,,,,,,,,,
66372,,,,115703,Unknown,,,,,,,,,
66373,,,,14905,Unknown,,,,,,,,,
66374,,,,64509,Unknown,,,,,,,,,
66375,Yaogan Weixing 31-04-01,47854,2021-020A,,Payload,500,Box + 2 Pan,,,,,0.633235078264092,0.25,0.446
66376,Yaogan Weixing 31 operational debris (adapter),47855,2021-020B,,Rocket Mission Related Object,,,,,,,,,
66377,Yaogan Weixing 31-04-02,47856,2021-020C,,Payload,500,Box + 2 Pan,,,,,0.633235078264092,0.25,0.446
66378,Yaogan Weixing 31-04-03,47857,2021-020D,,Payload,500,Box + 2 Pan,,,,,0.633235078264092,0.25,0.446
66379,L-14B-res (YF40B-res) (Long March (CZ) 4C),47858,2021-020E,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
66380,Yaogan Weixing 31 operational debris (adapter),47859,2021-020F,,Rocket Mission Related Object,,,,,,,,,
66381,Starlink 2257,47787,2021-018A,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66382,Starlink 2314,47788,2021-018B,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66383,Starlink 2315,47789,2021-018C,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66384,Starlink 2319,47790,2021-018D,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66385,Starlink 2322,47791,2021-018E,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66386,Starlink 2334,47792,2021-018F,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66387,Starlink 2338,47793,2021-018G,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66388,Starlink 2341,47794,2021-018H,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66389,Starlink 2347,47795,2021-018J,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66390,Starlink 2373,47796,2021-018K,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66391,Starlink 2377,47797,2021-018L,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66392,Starlink 2379,47798,2021-018M,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66393,Starlink 2380,47799,2021-018N,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66394,Starlink 2381,47800,2021-018P,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66395,Starlink 2382,47801,2021-018Q,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66396,Starlink 2383,47802,2021-018R,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66397,Starlink 2384,47803,2021-018S,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66398,Starlink 2385,47804,2021-018T,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66399,Starlink 2386,47805,2021-018U,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66400,Starlink 2387,47806,2021-018V,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66401,Starlink 2388,47807,2021-018W,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66402,Starlink 2389,47808,2021-018X,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66403,Starlink 2390,47809,2021-018Y,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66404,Starlink 2391,47810,2021-018Z,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66405,Starlink 2392,47811,2021-018AA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66406,Starlink 2393,47812,2021-018AB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66407,Starlink 2394,47813,2021-018AC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66408,Starlink 2395,47814,2021-018AD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66409,Starlink 2396,47815,2021-018AE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66410,Starlink 2399,47816,2021-018AF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66411,Starlink 2400,47817,2021-018AG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66412,Starlink 2401,47818,2021-018AH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66413,Starlink 2402,47819,2021-018AJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66414,Starlink 2403,47820,2021-018AK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66415,Starlink 2406,47821,2021-018AL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66416,Starlink 2407,47822,2021-018AM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66417,Starlink 2408,47823,2021-018AN,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66418,Starlink 2409,47824,2021-018AP,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66419,Starlink 2410,47825,2021-018AQ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66420,Starlink 2411,47826,2021-018AR,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66421,Starlink 2413,47827,2021-018AS,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66422,Starlink 2415,47828,2021-018AT,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66423,Starlink 2416,47829,2021-018AU,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66424,Starlink 2419,47830,2021-018AV,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66425,Starlink 2420,47831,2021-018AW,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66426,Starlink 2422,47832,2021-018AX,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66427,Starlink 2423,47833,2021-018AY,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66428,Starlink 2424,47834,2021-018AZ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66429,Starlink 2425,47835,2021-018BA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66430,Starlink 2426,47836,2021-018BB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66431,Starlink 2427,47837,2021-018BC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66432,Starlink 2429,47838,2021-018BD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66433,Starlink 2431,47839,2021-018BE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66434,Starlink 2432,47840,2021-018BF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66435,Starlink 2433,47841,2021-018BG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66436,Starlink 2434,47842,2021-018BH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66437,Starlink 2435,47843,2021-018BJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66438,Starlink 2453,47845,2021-018BL,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66439,Starlink 2456,47846,2021-018BM,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66440,Starlink operational debris (deployment rail),47847,2021-018BN,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66441,Starlink operational debris (deployment rail),47848,2021-018BP,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66442,Starlink operational debris (deployment rail),47849,2021-018BQ,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
66443,Starlink operational debris (deployment rail),47850,2021-018BR,,Other Mission Related Object,5,Cyl,,,,04/04/2021,0.140000352485428,0.000314159265358979,0.110112822508322
66444,Starlink 2446,47844,2021-018BK,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66470,Maya-2,47924,1998-067SA,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66471,Selfie-sh,47925,1998-067SB,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66472,TAU-Sat-1,47926,1998-067SC,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
66473,Tsuru,47927,1998-067SD,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66474,Sanko,47928,1998-067SE,,Payload,1.4,Box,,,,,0.0173205080756888,0.01,0.015
66475,Nichirin,47929,1998-067SF,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66476,GuaraniSat,47931,1998-067SH,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
66477,Hirogari,47930,1998-067SG,,Payload,2.368,Box + 1 Truss,,,,,0.03,0.01,0.025
66478,,,,147009,Unknown,,,,,,,,,
66479,,,,160904,Unknown,,,,,,,,,
66480,,,,71916,Unknown,,,,,,,,,
66481,,,,131804,Unknown,,,,,,,,,
66482,,,,59901,Unknown,,,,,,,,,
66486,Starlink 2328,47872,2021-021N,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66487,Starlink 2329,47873,2021-021P,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66488,Starlink 2330,47874,2021-021Q,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66489,Starlink 2331,47875,2021-021R,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66490,Starlink 2332,47876,2021-021S,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66491,Starlink 2333,47877,2021-021T,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66492,Starlink 2335,47878,2021-021U,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66493,Starlink 2336,47879,2021-021V,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66494,Starlink 2337,47880,2021-021W,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66495,Starlink 2339,47881,2021-021X,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66496,Starlink 2340,47882,2021-021Y,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66497,Starlink 2342,47883,2021-021Z,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66498,Starlink 2343,47884,2021-021AA,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66499,Starlink 2344,47885,2021-021AB,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66500,Starlink 2345,47886,2021-021AC,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66501,Starlink 2346,47887,2021-021AD,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66502,Starlink 2348,47888,2021-021AE,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66503,Starlink 2349,47889,2021-021AF,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66504,Starlink 2350,47890,2021-021AG,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66505,Starlink 2351,47891,2021-021AH,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
66506,Starlink 2352,47892,2021-021AJ,,Payload,260,Box + 1 Pan,,,,,27.5921076312379,0.56,11.0874666666667
